Date,Scheme,NAV
2023-05-31,Scheme_12,85.45779642308764
2023-06-01,Scheme_12,85.42669245528432
2023-06-02,Scheme_12,85.70440711737454
2023-06-05,Scheme_12,85.33007352603505
2023-06-06,Scheme_12,85.21585387044941
2023-06-07,Scheme_12,84.5042066777701
2023-06-08,Scheme_12,84.4730467886187
2023-06-09,Scheme_12,84.38588285958859
2023-06-12,Scheme_12,84.60488098435302
2023-06-13,Scheme_12,84.35600885008395
2023-06-14,Scheme_12,84.46567774415082
2023-06-15,Scheme_12,84.36429525228644
2023-06-16,Scheme_12,84.26398641486556
2023-06-19,Scheme_12,84.37202750365675
2023-06-20,Scheme_12,84.46003914248188
2023-06-21,Scheme_12,84.91333990859113
2023-06-22,Scheme_12,84.91980536272999
2023-06-23,Scheme_12,84.8094680325394
2023-06-26,Scheme_12,84.78531050756041
2023-06-27,Scheme_12,84.4895806416366
2023-06-28,Scheme_12,84.3747198819676
2023-06-29,Scheme_12,85.4704903425814
2023-06-30,Scheme_12,85.07082412764385
2023-07-03,Scheme_12,84.99664764311696
2023-07-04,Scheme_12,84.86703353696564
2023-07-05,Scheme_12,84.80906683476081
2023-07-06,Scheme_12,84.70836150811881
2023-07-07,Scheme_12,84.91805202597605
2023-07-10,Scheme_12,84.11463803819572
2023-07-11,Scheme_12,84.70537756659971
2023-07-12,Scheme_12,85.09464085796796
2023-07-13,Scheme_12,84.52814630316264
2023-07-14,Scheme_12,83.44496344599736
2023-07-17,Scheme_12,83.02252891964093
2023-07-18,Scheme_12,82.96806624290669
2023-07-19,Scheme_12,84.3189316709607
2023-07-20,Scheme_12,84.6612278977541
2023-07-21,Scheme_12,83.81076032466247
2023-07-24,Scheme_12,83.53100561955517
2023-07-25,Scheme_12,83.57116109417072
2023-07-26,Scheme_12,83.76522179814519
2023-07-27,Scheme_12,83.17145259622714
2023-07-28,Scheme_12,83.17062575822123
2023-07-31,Scheme_12,82.87904328196586
2023-08-01,Scheme_12,82.39647579449489
2023-08-02,Scheme_12,82.59073157364801
2023-08-03,Scheme_12,83.04029465032367
2023-08-04,Scheme_12,83.5257687787558
2023-08-07,Scheme_12,83.8804457631057
2023-08-08,Scheme_12,83.69723265082342
2023-08-09,Scheme_12,84.12302546269889
2023-08-10,Scheme_12,84.34631544926509
2023-08-11,Scheme_12,84.48157752749253
2023-08-14,Scheme_12,84.23910199021002
2023-08-15,Scheme_12,84.05535487919644
2023-08-16,Scheme_12,84.15986271892112
2023-08-17,Scheme_12,85.45922761025366
2023-08-18,Scheme_12,85.6820586903739
2023-08-21,Scheme_12,85.43639700260206
2023-08-22,Scheme_12,85.07804798971704
2023-08-23,Scheme_12,84.89507916728098
2023-08-24,Scheme_12,86.07204422821529
2023-08-25,Scheme_12,85.93471284946824
2023-08-28,Scheme_12,86.47105057364809
2023-08-29,Scheme_12,86.3451859521497
2023-08-30,Scheme_12,86.54957426761914
2023-08-31,Scheme_12,87.02996522539637
2023-09-01,Scheme_12,86.80095308678911
2023-09-04,Scheme_12,86.5364992335655
2023-09-05,Scheme_12,87.46704508920926
2023-09-06,Scheme_12,88.05373531207482
2023-09-07,Scheme_12,88.54190820673595
2023-09-08,Scheme_12,89.0309834049755
2023-09-11,Scheme_12,89.34770693773841
2023-09-12,Scheme_12,90.50088695541834
2023-09-13,Scheme_12,90.5971301065702
2023-09-14,Scheme_12,90.98339769337703
2023-09-15,Scheme_12,90.26413048352734
2023-09-18,Scheme_12,89.88955563356464
2023-09-19,Scheme_12,89.31382076032241
2023-09-20,Scheme_12,90.06802073614315
2023-09-21,Scheme_12,88.7606617166798
2023-09-22,Scheme_12,88.61741442304445
2023-09-25,Scheme_12,87.096541122569
2023-09-26,Scheme_12,86.73180455322586
2023-09-27,Scheme_12,86.5457046667459
2023-09-28,Scheme_12,87.33406909858938
2023-09-29,Scheme_12,87.61177114497063
2023-10-02,Scheme_12,87.24390253504698
2023-10-03,Scheme_12,87.8716906662961
2023-10-04,Scheme_12,87.95138972095268
2023-10-05,Scheme_12,88.04157517731396
2023-10-06,Scheme_12,87.47669787366507
2023-10-09,Scheme_12,87.02706044871266
2023-10-10,Scheme_12,86.66584734148105
2023-10-11,Scheme_12,86.75933965299308
2023-10-12,Scheme_12,86.86929101016288
2023-10-13,Scheme_12,87.74359185257698
2023-10-16,Scheme_12,88.01650346703663
2023-10-17,Scheme_12,86.65705387822433
2023-10-18,Scheme_12,86.862938206689
2023-10-19,Scheme_12,86.17671247038753
2023-10-20,Scheme_12,85.74618864861382
2023-10-23,Scheme_12,85.39694297910897
2023-10-24,Scheme_12,85.12537814355923
2023-10-25,Scheme_12,84.49111777406618
2023-10-26,Scheme_12,84.66186519979696
2023-10-27,Scheme_12,84.01294777465318
2023-10-30,Scheme_12,84.25994631523767
2023-10-31,Scheme_12,85.45827664946157
2023-11-01,Scheme_12,84.845014865432
2023-11-02,Scheme_12,84.76805519131818
2023-11-03,Scheme_12,83.55241819760087
2023-11-06,Scheme_12,83.46839690346701
2023-11-07,Scheme_12,83.85705104334485
2023-11-08,Scheme_12,84.2867207690261
2023-11-09,Scheme_12,84.39327455643397
2023-11-10,Scheme_12,84.9110762902312
2023-11-13,Scheme_12,86.27613453690654
2023-11-14,Scheme_12,87.23154162202532
2023-11-15,Scheme_12,87.02784501810987
2023-11-16,Scheme_12,86.33974857708802
2023-11-17,Scheme_12,86.19841830880242
2023-11-20,Scheme_12,85.777606544078
2023-11-21,Scheme_12,86.07852170356546
2023-11-22,Scheme_12,85.53733215860895
2023-11-23,Scheme_12,85.56838780470537
2023-11-24,Scheme_12,86.06708758457526
2023-11-27,Scheme_12,86.08394165161195
2023-11-28,Scheme_12,85.66403426152402
2023-11-29,Scheme_12,86.3364013590129
2023-11-30,Scheme_12,85.43212376214689
2023-12-01,Scheme_12,85.33244409446255
2023-12-04,Scheme_12,85.37938034004115
2023-12-05,Scheme_12,85.4558334726904
2023-12-06,Scheme_12,85.61674478493266
2023-12-07,Scheme_12,85.99882140231574
2023-12-08,Scheme_12,86.04935047127695
2023-12-11,Scheme_12,85.92816289496974
2023-12-12,Scheme_12,85.78676500367268
2023-12-13,Scheme_12,85.54063464124265
2023-12-14,Scheme_12,86.01326888357801
2023-12-15,Scheme_12,85.74841933100825
2023-12-18,Scheme_12,86.25267377126879
2023-12-19,Scheme_12,86.33150824015048
2023-12-20,Scheme_12,86.1305691648227
2023-12-21,Scheme_12,86.5190562129606
2023-12-22,Scheme_12,86.21063969589822
2023-12-25,Scheme_12,86.6097177340243
2023-12-26,Scheme_12,86.78955040407796
2023-12-27,Scheme_12,86.54845353443437
2023-12-28,Scheme_12,86.89220745177192
2023-12-29,Scheme_12,87.2466875447466
2024-01-01,Scheme_12,88.03715621823781
2024-01-02,Scheme_12,88.70000347068425
2024-01-03,Scheme_12,89.03087152873793
2024-01-04,Scheme_12,88.20994211351992
2024-01-05,Scheme_12,89.92021785699121
2024-01-08,Scheme_12,88.89252600952237
2024-01-09,Scheme_12,89.54980671559865
2024-01-10,Scheme_12,89.84086781378939
2024-01-11,Scheme_12,88.97901188278146
2024-01-12,Scheme_12,88.87273468266483
2024-01-15,Scheme_12,88.79896826081058
2024-01-16,Scheme_12,89.70868365230339
2024-01-17,Scheme_12,89.1788204603811
2024-01-18,Scheme_12,88.97410512270174
2024-01-19,Scheme_12,87.29351268078833
2024-01-22,Scheme_12,88.4875222812897
2024-01-23,Scheme_12,87.71204011678823
2024-01-24,Scheme_12,87.92388985947495
2024-01-25,Scheme_12,87.83497571469222
2024-01-26,Scheme_12,87.74854541924982
2024-01-29,Scheme_12,88.2995093994681
2024-01-30,Scheme_12,89.46242274016869
2024-01-31,Scheme_12,89.62452411975526
2024-02-01,Scheme_12,90.0762876596629
2024-02-02,Scheme_12,90.2952750314994
2024-02-05,Scheme_12,91.01224221470918
2024-02-06,Scheme_12,90.65699130502651
2024-02-07,Scheme_12,91.4187932838954
2024-02-08,Scheme_12,92.2126739865139
2024-02-09,Scheme_12,92.99282050979672
2024-02-12,Scheme_12,92.48310984859759
2024-02-13,Scheme_12,92.34006612327738
2024-02-14,Scheme_12,92.49849729067935
2024-02-15,Scheme_12,91.46559095786469
2024-02-16,Scheme_12,92.61434039457895
2024-02-19,Scheme_12,92.58672166207894
2024-02-20,Scheme_12,92.77850793616062
2024-02-21,Scheme_12,92.33168334664995
2024-02-22,Scheme_12,91.3331143007706
2024-02-23,Scheme_12,90.87350423334127
2024-02-26,Scheme_12,91.01468835387769
2024-02-27,Scheme_12,91.48682072437731
2024-02-28,Scheme_12,91.58693770959117
2024-02-29,Scheme_12,91.82266344907302
2024-03-01,Scheme_12,91.55672564137657
2024-03-04,Scheme_12,91.90189344688557
2024-03-05,Scheme_12,92.97371425288529
2024-03-06,Scheme_12,93.47933464787289
2024-03-07,Scheme_12,94.06604227761106
2024-03-08,Scheme_12,94.26848474153545
2024-03-11,Scheme_12,93.11602983864545
2024-03-12,Scheme_12,92.31920503397617
2024-03-13,Scheme_12,92.63669137142121
2024-03-14,Scheme_12,92.61005717250434
2024-03-15,Scheme_12,92.91740615997519
2024-03-18,Scheme_12,94.14497400363848
2024-03-19,Scheme_12,94.67296613102296
2024-03-20,Scheme_12,95.60749146674958
2024-03-21,Scheme_12,95.66078796954328
2024-03-22,Scheme_12,95.02390470979313
2024-03-25,Scheme_12,94.96091058165833
2024-03-26,Scheme_12,94.3305586793579
2024-03-27,Scheme_12,95.48765123849861
2024-03-28,Scheme_12,96.07233440791684
2024-03-29,Scheme_12,96.45317474615183
2024-04-01,Scheme_12,97.38756927648922
2024-04-02,Scheme_12,95.79426469053955
2024-04-03,Scheme_12,96.22582777828521
2024-04-04,Scheme_12,95.19763880857909
2024-04-05,Scheme_12,95.17307347792267
2024-04-08,Scheme_12,94.91670950641502
2024-04-09,Scheme_12,95.40020505875506
2024-04-10,Scheme_12,95.55527793101272
2024-04-11,Scheme_12,96.56443123842055
2024-04-12,Scheme_12,96.08014349609705
2024-04-15,Scheme_12,96.60598196588674
2024-04-16,Scheme_12,96.71203463482297
2024-04-17,Scheme_12,95.42747423399881
2024-04-18,Scheme_12,94.70709875173894
2024-04-19,Scheme_12,94.57460122221659
2024-04-22,Scheme_12,95.39724322110008
2024-04-23,Scheme_12,95.73206698292795
2024-04-24,Scheme_12,94.81878243293639
2024-04-25,Scheme_12,94.69338176525768
2024-04-26,Scheme_12,96.20302641997628
2024-04-29,Scheme_12,96.26938598605398
2024-04-30,Scheme_12,95.99804065181876
2024-05-01,Scheme_12,96.3564893798758
2024-05-02,Scheme_12,96.92568109932311
2024-05-03,Scheme_12,96.55258054089958
2024-05-06,Scheme_12,96.92146915583399
2024-05-07,Scheme_12,96.64707323634477
2024-05-08,Scheme_12,97.18391108101697
2024-05-09,Scheme_12,97.29640585700346
2024-05-10,Scheme_12,97.65209647431972
2024-05-13,Scheme_12,97.03947913588833
2024-05-14,Scheme_12,96.38249361660654
2024-05-15,Scheme_12,97.09225222133004
2024-05-16,Scheme_12,97.01116358299024
2024-05-17,Scheme_12,97.21297376621474
2024-05-20,Scheme_12,96.9552462865379
2024-05-21,Scheme_12,97.63294544303099
2024-05-22,Scheme_12,97.13868062498267
2024-05-23,Scheme_12,97.013875884577
2024-05-24,Scheme_12,97.60449078282211
2024-05-27,Scheme_12,98.50086520451855
2024-05-28,Scheme_12,98.06843908487737
2024-05-29,Scheme_12,99.58629059074079
2024-05-30,Scheme_12,99.81592995928911
2024-05-31,Scheme_12,98.96315993863114
2024-06-03,Scheme_12,99.23554776192573
2024-06-04,Scheme_12,98.91164355764012
2024-06-05,Scheme_12,99.23533664879952
2024-06-06,Scheme_12,99.18146674815713
2024-06-07,Scheme_12,99.22056304307836
2024-06-10,Scheme_12,98.47712846574
2024-06-11,Scheme_12,99.23742013609647
2024-06-12,Scheme_12,98.29972387395081
2024-06-13,Scheme_12,97.40813366470049
2024-06-14,Scheme_12,97.6749231259105
2024-06-17,Scheme_12,98.90784965029265
2024-06-18,Scheme_12,98.60907428010516
2024-06-19,Scheme_12,99.14233031995165
2024-06-20,Scheme_12,99.9738094247699
2024-06-21,Scheme_12,100.60539151628785
2024-06-24,Scheme_12,100.33479658378114
2024-06-25,Scheme_12,99.43897002099983
2024-06-26,Scheme_12,97.66295217737382
2024-06-27,Scheme_12,97.43806135390416
2024-06-28,Scheme_12,98.33689813601914
2024-07-01,Scheme_12,97.43285478893985
2024-07-02,Scheme_12,97.95915577314271
2024-07-03,Scheme_12,97.1949548243913
2024-07-04,Scheme_12,97.25799358758663
2024-07-05,Scheme_12,97.7892491270358
2024-07-08,Scheme_12,97.2537587686413
2024-07-09,Scheme_12,97.36695022496956
2024-07-10,Scheme_12,97.02414741475054
2024-07-11,Scheme_12,97.55207416474065
2024-07-12,Scheme_12,97.7162091728857
2024-07-15,Scheme_12,97.74083965692635
2024-07-16,Scheme_12,98.93980695766389
2024-07-17,Scheme_12,99.44424653125473
2024-07-18,Scheme_12,98.87514551260149
2024-07-19,Scheme_12,98.78745203801371
2024-07-22,Scheme_12,98.70771176687971
2024-07-23,Scheme_12,98.75139551431778
2024-07-24,Scheme_12,100.72603574764557
2024-07-25,Scheme_12,101.00472606851436
2024-07-26,Scheme_12,99.33943887213572
2024-07-29,Scheme_12,98.88820022219541
2024-07-30,Scheme_12,97.33971219901443
2024-07-31,Scheme_12,97.06342451717799
2024-08-01,Scheme_12,95.50085074047243
2024-08-02,Scheme_12,94.81584951844975
2024-08-05,Scheme_12,93.64337831884002
2024-08-06,Scheme_12,93.91244209821978
2024-08-07,Scheme_12,93.89406483269337
2024-08-08,Scheme_12,94.10285692006403
2024-08-09,Scheme_12,94.00532767380595
2024-08-12,Scheme_12,92.93795527320866
2024-08-13,Scheme_12,93.30117269053508
2024-08-14,Scheme_12,94.71727890117847
2024-08-15,Scheme_12,95.0084114609002
2024-08-16,Scheme_12,94.66567842194178
2024-08-19,Scheme_12,93.56523370179235
2024-08-20,Scheme_12,92.8668126683637
2024-08-21,Scheme_12,93.18481809717578
2024-08-22,Scheme_12,93.96616759854915
2024-08-23,Scheme_12,94.14347512258719
2024-08-26,Scheme_12,94.72707978083714
2024-08-27,Scheme_12,95.24442471273002
2024-08-28,Scheme_12,95.6113324414256
2024-08-29,Scheme_12,95.08854987237392
2024-08-30,Scheme_12,95.20183723873886
2024-09-02,Scheme_12,94.53665986647394
2024-09-03,Scheme_12,94.53093393448168
2024-09-04,Scheme_12,94.7622424564677
2024-09-05,Scheme_12,96.01597255347708
2024-09-06,Scheme_12,94.99072784454003
2024-09-09,Scheme_12,95.33763978161564
2024-09-10,Scheme_12,96.44831305848777
2024-09-11,Scheme_12,97.0145400909429
2024-09-12,Scheme_12,97.64159973537684
2024-09-13,Scheme_12,98.08113917842735
2024-09-16,Scheme_12,99.0802599569262
2024-09-17,Scheme_12,98.19846294818237
2024-09-18,Scheme_12,97.09005630873531
2024-09-19,Scheme_12,97.06571844103806
2024-09-20,Scheme_12,95.36810727934399
2024-09-23,Scheme_12,96.28794854649391
2024-09-24,Scheme_12,97.20901225225491
2024-09-25,Scheme_12,96.8525658144546
2024-09-26,Scheme_12,96.54591463237068
2024-09-27,Scheme_12,96.47072662416609
2024-09-30,Scheme_12,96.49158023842023
2024-10-01,Scheme_12,96.5704516217979
2024-10-02,Scheme_12,96.98240734484175
2024-10-03,Scheme_12,96.8290771090854
2024-10-04,Scheme_12,97.54033959055337
2024-10-07,Scheme_12,97.8688147035989
2024-10-08,Scheme_12,97.37401859653045
2024-10-09,Scheme_12,98.39458607875689
2024-10-10,Scheme_12,97.30574609003632
2024-10-11,Scheme_12,97.2145388369305
2024-10-14,Scheme_12,97.94708336307475
2024-10-15,Scheme_12,97.36091073292671
2024-10-16,Scheme_12,97.58254750831429
2024-10-17,Scheme_12,97.98719469511109
2024-10-18,Scheme_12,97.29303469783872
2024-10-21,Scheme_12,97.21716347260089
2024-10-22,Scheme_12,97.07600117234207
2024-10-23,Scheme_12,96.62810193729723
2024-10-24,Scheme_12,98.38802809475358
2024-10-25,Scheme_12,97.76770625439799
2024-10-28,Scheme_12,98.5341505515197
2024-10-29,Scheme_12,98.20480920513614
2024-10-30,Scheme_12,97.33146504645612
2024-10-31,Scheme_12,97.39205524075822
2024-11-01,Scheme_12,97.87830913969951
2024-11-04,Scheme_12,98.57951684390622
2024-11-05,Scheme_12,99.7918596588612
2024-11-06,Scheme_12,102.1231941223373
2024-11-07,Scheme_12,102.30743596879712
2024-11-08,Scheme_12,101.74426040068295
2024-11-11,Scheme_12,102.09253045607643
2024-11-12,Scheme_12,101.8546851200078
2024-11-13,Scheme_12,102.58882609168694
2024-11-14,Scheme_12,101.50371182717093
2024-11-15,Scheme_12,103.40656906002269
2024-11-18,Scheme_12,104.09405571765953
2024-11-19,Scheme_12,102.6708784420581
2024-11-20,Scheme_12,102.06797130443779
2024-11-21,Scheme_12,102.71392360291864
2024-11-22,Scheme_12,103.65999612632879
2024-11-25,Scheme_12,102.58422294701845
2024-11-26,Scheme_12,103.14886772489146
2024-11-27,Scheme_12,101.52131072782159
2024-11-28,Scheme_12,101.42845051241503
2024-11-29,Scheme_12,102.31051032704656
2024-12-02,Scheme_12,101.83864137857931
2024-12-03,Scheme_12,100.5905702934452
2024-12-04,Scheme_12,100.68811481741017
2024-12-05,Scheme_12,100.18087317303831
2024-12-06,Scheme_12,100.66539465301065
2024-12-09,Scheme_12,99.93228769651228
2024-12-10,Scheme_12,99.29461026343895
2024-12-11,Scheme_12,97.66935423904296
2024-12-12,Scheme_12,97.78260748967305
2024-12-13,Scheme_12,97.63718133279392
2024-12-16,Scheme_12,96.68940965980607
2024-12-17,Scheme_12,96.81997804368987
2024-12-18,Scheme_12,97.59614143974267
2024-12-19,Scheme_12,97.4083134154884
2024-12-20,Scheme_12,97.59780527517276
2024-12-23,Scheme_12,97.79168233904994
2024-12-24,Scheme_12,96.8299364834547
2024-12-25,Scheme_12,98.40368309129313
2024-12-26,Scheme_12,98.01333549493934
2024-12-27,Scheme_12,98.50819792717311
2024-12-30,Scheme_12,99.09468837381074
2024-12-31,Scheme_12,98.96420435117568
2025-01-01,Scheme_12,99.32383780808279
2025-01-02,Scheme_12,99.50551065335662
2025-01-03,Scheme_12,98.85989911992156
2025-01-06,Scheme_12,98.75497283076409
2025-01-07,Scheme_12,98.51176357586536
2025-01-08,Scheme_12,98.34343404228379
2025-01-09,Scheme_12,97.76123935015663
2025-01-10,Scheme_12,98.37050387474119
2025-01-13,Scheme_12,99.2174703002558
2025-01-14,Scheme_12,99.76217568855938
2025-01-15,Scheme_12,100.45578679235659
2025-01-16,Scheme_12,100.34295744589345
2025-01-17,Scheme_12,100.08394375777267
2025-01-20,Scheme_12,99.75437381300917
2025-01-21,Scheme_12,100.13546790271958
2025-01-22,Scheme_12,100.30923450881126
2025-01-23,Scheme_12,100.33068979562705
2025-01-24,Scheme_12,101.04060394363903
2025-01-27,Scheme_12,101.3058059007615
2025-01-28,Scheme_12,100.94178494508269
2025-01-29,Scheme_12,100.65868925306063
2025-01-30,Scheme_12,101.06232722452393
2025-01-31,Scheme_12,101.64936435303623
2025-02-03,Scheme_12,101.99074369632284
2025-02-04,Scheme_12,103.01926361306393
2025-02-05,Scheme_12,103.92326134231044
2025-02-06,Scheme_12,104.21478471074843
2025-02-07,Scheme_12,103.84035106712257
2025-02-10,Scheme_12,103.22250746220398
2025-02-11,Scheme_12,103.0845083913538
2025-02-12,Scheme_12,103.53458228557645
2025-02-13,Scheme_12,104.54230874664646
2025-02-14,Scheme_12,104.82323851567817
2025-02-17,Scheme_12,105.49867899987963
2025-02-18,Scheme_12,105.43258012857159
2025-02-19,Scheme_12,105.82414045513451
2025-02-20,Scheme_12,106.32329008324402
2025-02-21,Scheme_12,105.33469917510097
2025-02-24,Scheme_12,105.18015273522781
2025-02-25,Scheme_12,105.7427089842242
2025-02-26,Scheme_12,105.95126973631773
2025-02-27,Scheme_12,105.3809790551085
2025-02-28,Scheme_12,104.16376426665218
2025-03-03,Scheme_12,104.03575702857758
2025-03-04,Scheme_12,104.06094112403159
2025-03-05,Scheme_12,103.66346841850466
2025-03-06,Scheme_12,103.79982990380958
2025-03-07,Scheme_12,104.12492409289345
2025-03-10,Scheme_12,104.5365753010589
2025-03-11,Scheme_12,103.36789876574265
2025-03-12,Scheme_12,102.75064506030432
2025-03-13,Scheme_12,102.65579457924838
2025-03-14,Scheme_12,103.01107249301367
2025-03-17,Scheme_12,103.32486173868874
2025-03-18,Scheme_12,103.63063614134695
2025-03-19,Scheme_12,103.49414529686052
2025-03-20,Scheme_12,103.38670107121331
2025-03-21,Scheme_12,103.07223529007737
2025-03-24,Scheme_12,103.52997606085434
2025-03-25,Scheme_12,103.11560313569603
2025-03-26,Scheme_12,103.61573257546378
2025-03-27,Scheme_12,103.78558634269814
2025-03-28,Scheme_12,103.82448285646392
2025-03-31,Scheme_12,103.54586445796153
2025-04-01,Scheme_12,102.90618820752034
2025-04-02,Scheme_12,102.63469453824005
2025-04-03,Scheme_12,102.52692458417881
2025-04-04,Scheme_12,101.37399685427144
2025-04-07,Scheme_12,101.33478784790364
2025-04-08,Scheme_12,101.8639365095352
2025-04-09,Scheme_12,102.21395011497187
2025-04-10,Scheme_12,102.02168267189187
2025-04-11,Scheme_12,102.10683828220856
2025-04-14,Scheme_12,101.88416135643655
2025-04-15,Scheme_12,102.02107366604379
2025-04-16,Scheme_12,102.86790357894262
2025-04-17,Scheme_12,103.42776152831367
2025-04-18,Scheme_12,103.75914113150313
2025-04-21,Scheme_12,103.56569004025397
2025-04-22,Scheme_12,104.01616889004318
2025-04-23,Scheme_12,103.2012662020235
2025-04-24,Scheme_12,103.13297096738496
2025-04-25,Scheme_12,103.49585021453558
2025-04-28,Scheme_12,103.94110033998807
2025-04-29,Scheme_12,104.35160765526065
2025-04-30,Scheme_12,104.56804890187951
2025-05-01,Scheme_12,104.52845683529982
2025-05-02,Scheme_12,104.87234289910319
2025-05-05,Scheme_12,104.43562245592483
2025-05-06,Scheme_12,104.05721185056639
2025-05-07,Scheme_12,104.1517658692115
2025-05-08,Scheme_12,104.30445113039553
2025-05-09,Scheme_12,103.41493485519625
2025-05-12,Scheme_12,103.71232848278675
2025-05-13,Scheme_12,104.17526317667014
2025-05-14,Scheme_12,104.19751228481253
2025-05-15,Scheme_12,105.4970981907952
2025-05-16,Scheme_12,105.20015808986531
2025-05-19,Scheme_12,105.07334605135664
2025-05-20,Scheme_12,104.92883505028273
2025-05-21,Scheme_12,104.95182096482274
2025-05-22,Scheme_12,104.84229071881597
2025-05-23,Scheme_12,104.16772989272847
2025-05-26,Scheme_12,103.94556705418564
2025-05-27,Scheme_12,103.95719820152584
2025-05-28,Scheme_12,104.65816707764566
2025-05-29,Scheme_12,105.87337570014365
2025-05-30,Scheme_12,106.64385537418812
2025-06-02,Scheme_12,106.29439464190972
2025-06-03,Scheme_12,105.98836797195722
2025-06-04,Scheme_12,105.96752611323285
2025-06-05,Scheme_12,106.97663308217676
2025-06-06,Scheme_12,106.95233652135992
2025-06-09,Scheme_12,106.3066077839598
2025-06-10,Scheme_12,106.10399954198841
2025-06-11,Scheme_12,106.56929529006514
2025-06-12,Scheme_12,107.00086911274443
2025-06-13,Scheme_12,106.95795284758475
2025-06-16,Scheme_12,107.38761079144321
2025-06-17,Scheme_12,106.23149069917294
2025-06-18,Scheme_12,106.35037926567082
2025-06-19,Scheme_12,106.87186059818517
2025-06-20,Scheme_12,106.49093547534575
2025-06-23,Scheme_12,106.1095176710031
2025-06-24,Scheme_12,105.18294381536737
2025-06-25,Scheme_12,106.08220307676294
2025-06-26,Scheme_12,105.7638747964243
2025-06-27,Scheme_12,105.95480147660379
2025-06-30,Scheme_12,106.33831390868329
2025-07-01,Scheme_12,107.20607067816381
2025-07-02,Scheme_12,107.18790044239513
2025-07-03,Scheme_12,106.96311144750466
2025-07-04,Scheme_12,107.1198485852832
2025-07-07,Scheme_12,107.87187291840716
2025-07-08,Scheme_12,107.84481189375086
2025-07-09,Scheme_12,107.39463039845414
2025-07-10,Scheme_12,106.6317215999054
2025-07-11,Scheme_12,106.04455541933577
2025-07-14,Scheme_12,106.56650221284109
2025-07-15,Scheme_12,106.45960296934958
2025-07-16,Scheme_12,106.2000965568025
2025-07-17,Scheme_12,105.88363767356839
2025-07-18,Scheme_12,105.99219268140789
2025-07-21,Scheme_12,105.92888614483199
2025-07-22,Scheme_12,105.84778055774623
2025-07-23,Scheme_12,106.62540394114201
2025-07-24,Scheme_12,107.50933722011443
2025-07-25,Scheme_12,106.70838100762417
2025-07-28,Scheme_12,106.9471904860794
2025-07-29,Scheme_12,106.59594270615767
2025-07-30,Scheme_12,106.52758746423198
2025-07-31,Scheme_12,106.75623741782243
2025-08-01,Scheme_12,106.70674527049624
2025-08-04,Scheme_12,106.89372743654455
2025-08-05,Scheme_12,107.31754514188893
2025-08-06,Scheme_12,107.54000196442276
2025-08-07,Scheme_12,107.25672207849718
2025-08-08,Scheme_12,106.9836466748607
2025-08-11,Scheme_12,106.27771224901906
2025-08-12,Scheme_12,105.88771539805094
2025-08-13,Scheme_12,106.99004270877094
2025-08-14,Scheme_12,106.63055425330646
2025-08-15,Scheme_12,106.05827936483325
2025-08-18,Scheme_12,106.29156932519278
2025-08-19,Scheme_12,106.29669004947125
2025-08-20,Scheme_12,106.25651349513527
2025-08-21,Scheme_12,107.068868961959
2025-08-22,Scheme_12,107.42708214368056
2025-08-25,Scheme_12,107.20686042191838
2025-08-26,Scheme_12,107.0436508859229
2025-08-27,Scheme_12,106.838883599782
2025-08-28,Scheme_12,107.37026795299252
2025-08-29,Scheme_12,107.269260646047
2025-09-01,Scheme_12,106.371870950269
2025-09-02,Scheme_12,106.40999479968572
2025-09-03,Scheme_12,105.65606615263052
2025-09-04,Scheme_12,106.87334585708017
2025-09-05,Scheme_12,106.421449059896
2025-09-08,Scheme_12,106.39917251492639
2025-09-09,Scheme_12,106.60037480500182
2025-09-10,Scheme_12,106.51047968929018
2025-09-11,Scheme_12,106.41992959118055
2025-09-12,Scheme_12,106.70823569939964
2025-09-15,Scheme_12,107.58655970211636
2025-09-16,Scheme_12,108.06397994620191
2025-09-17,Scheme_12,108.9276888047914
2025-09-18,Scheme_12,108.42301641555649
2025-09-19,Scheme_12,108.66011729538147
2025-09-22,Scheme_12,108.80965863689018
2025-09-23,Scheme_12,109.06595505006096
2025-09-24,Scheme_12,109.88189489432999
2025-09-25,Scheme_12,109.82652038051029
2025-09-26,Scheme_12,109.6697411739825
2025-09-29,Scheme_12,110.02835069791081
2025-09-30,Scheme_12,109.11610414172657
2025-10-01,Scheme_12,109.05235193992063
2025-10-02,Scheme_12,109.04461048287718
2025-10-03,Scheme_12,108.60823651506816
2025-10-06,Scheme_12,109.2474280325562
2025-10-07,Scheme_12,108.73274137626453
2025-10-08,Scheme_12,108.72411177595156
2025-10-09,Scheme_12,108.94871253768684
2025-10-10,Scheme_12,109.7513657907342
2025-10-13,Scheme_12,109.81142369447835
2025-10-14,Scheme_12,110.39131234353464
2025-10-15,Scheme_12,110.84424535757707
2025-10-16,Scheme_12,110.9791747030279
2025-10-17,Scheme_12,110.44119571345936
2025-10-20,Scheme_12,109.71527630275784
2025-10-21,Scheme_12,109.8395318162617
2025-10-22,Scheme_12,109.60738768261339
2025-10-23,Scheme_12,110.17694114951024
2025-10-24,Scheme_12,110.65392826270256
2025-10-27,Scheme_12,110.61818096098547
2025-10-28,Scheme_12,110.04423138095503
2025-10-29,Scheme_12,110.3912754247609
2025-10-30,Scheme_12,109.89564650163182
2025-10-31,Scheme_12,109.54482447373954
2025-11-03,Scheme_12,109.0741017427758
2025-11-04,Scheme_12,109.06401183102868
2025-11-05,Scheme_12,109.76757959096554
