company_id,company_name,financial_year,cfo,cfi,cff,cfo_sign,cfi_sign,cff_sign,pattern_label,cfo_quality,free_cash_flow,capex_intensity
119092,Fund 119092,201812,76694.06,-383470.32,-191735.16,+,-,-,Shareholder Returns,High Quality,-306776.26,10.0
119092,Fund 119092,201901,77195.31,-385976.57,-192988.29,+,-,-,Shareholder Returns,High Quality,-308781.26,10.0
119092,Fund 119092,201902,77650.46,-388252.3,-194126.15,+,-,-,Shareholder Returns,High Quality,-310601.84,10.0
119092,Fund 119092,201903,78386.38,-391931.89,-195965.95,+,-,-,Shareholder Returns,High Quality,-313545.51,10.0
119092,Fund 119092,201904,78700.87,-393504.37,-196752.19,+,-,-,Shareholder Returns,High Quality,-314803.5,10.0
119092,Fund 119092,201905,79454.18,-397270.88,-198635.44,+,-,-,Shareholder Returns,High Quality,-317816.7,10.0
119092,Fund 119092,201906,79865.24,-399326.22,-199663.11,+,-,-,Shareholder Returns,High Quality,-319460.98,10.0
119092,Fund 119092,201907,80660.96,-403304.79,-201652.4,+,-,-,Shareholder Returns,High Quality,-322643.83,10.0
119092,Fund 119092,201908,81268.0,-406339.99,-203169.99,+,-,-,Shareholder Returns,High Quality,-325071.99,10.0
119092,Fund 119092,201909,81724.49,-408622.43,-204311.21,+,-,-,Shareholder Returns,High Quality,-326897.94,10.0
119092,Fund 119092,201910,82288.77,-411443.83,-205721.92,+,-,-,Shareholder Returns,High Quality,-329155.06,10.0
119092,Fund 119092,201911,82693.0,-413464.99,-206732.5,+,-,-,Shareholder Returns,High Quality,-330771.99,10.0
119092,Fund 119092,201912,83071.5,-415357.51,-207678.76,+,-,-,Shareholder Returns,High Quality,-332286.01,10.0
119092,Fund 119092,202001,83447.39,-417236.93,-208618.47,+,-,-,Shareholder Returns,High Quality,-333789.54,10.0
119092,Fund 119092,202002,83857.44,-419287.19,-209643.6,+,-,-,Shareholder Returns,High Quality,-335429.75,10.0
119092,Fund 119092,202003,84396.74,-421983.68,-210991.84,+,-,-,Shareholder Returns,High Quality,-337586.94,10.0
119092,Fund 119092,202004,85017.16,-425085.78,-212542.89,+,-,-,Shareholder Returns,High Quality,-340068.62,10.0
119092,Fund 119092,202005,86035.25,-430176.25,-215088.12,+,-,-,Shareholder Returns,High Quality,-344141.0,10.0
119092,Fund 119092,202006,86603.97,-433019.84,-216509.92,+,-,-,Shareholder Returns,High Quality,-346415.87,10.0
119092,Fund 119092,202007,87103.33,-435516.66,-217758.33,+,-,-,Shareholder Returns,High Quality,-348413.33,10.0
119092,Fund 119092,202008,87446.09,-437230.45,-218615.23,+,-,-,Shareholder Returns,High Quality,-349784.36,10.0
119092,Fund 119092,202009,87722.46,-438612.31,-219306.15,+,-,-,Shareholder Returns,High Quality,-350889.85,10.0
119092,Fund 119092,202010,88072.12,-440360.62,-220180.31,+,-,-,Shareholder Returns,High Quality,-352288.5,10.0
119092,Fund 119092,202011,88372.86,-441864.32,-220932.16,+,-,-,Shareholder Returns,High Quality,-353491.46,10.0
119092,Fund 119092,202012,88632.62,-443163.11,-221581.55,+,-,-,Shareholder Returns,High Quality,-354530.49,10.0
119092,Fund 119092,202101,88828.2,-444140.99,-222070.49,+,-,-,Shareholder Returns,High Quality,-355312.79,10.0
119092,Fund 119092,202102,89073.13,-445365.63,-222682.82,+,-,-,Shareholder Returns,High Quality,-356292.5,10.0
119092,Fund 119092,202103,89478.49,-447392.44,-223696.22,+,-,-,Shareholder Returns,High Quality,-357913.95,10.0
119092,Fund 119092,202104,89808.18,-449040.89,-224520.45,+,-,-,Shareholder Returns,High Quality,-359232.71,10.0
119092,Fund 119092,202105,90086.99,-450434.95,-225217.48,+,-,-,Shareholder Returns,High Quality,-360347.96,10.0
119092,Fund 119092,202106,90363.01,-451815.07,-225907.54,+,-,-,Shareholder Returns,High Quality,-361452.06,10.0
119092,Fund 119092,202107,90687.97,-453439.83,-226719.92,+,-,-,Shareholder Returns,High Quality,-362751.86,10.0
119092,Fund 119092,202108,91029.98,-455149.92,-227574.96,+,-,-,Shareholder Returns,High Quality,-364119.94,10.0
119092,Fund 119092,202109,91260.59,-456302.93,-228151.46,+,-,-,Shareholder Returns,High Quality,-365042.34,10.0
119092,Fund 119092,202110,91474.8,-457374.0,-228687.0,+,-,-,Shareholder Returns,High Quality,-365899.2,10.0
119092,Fund 119092,202111,91816.64,-459083.19,-229541.6,+,-,-,Shareholder Returns,High Quality,-367266.55,10.0
119092,Fund 119092,202112,92109.35,-460546.74,-230273.37,+,-,-,Shareholder Returns,High Quality,-368437.39,10.0
119092,Fund 119092,202201,92415.73,-462078.65,-231039.33,+,-,-,Shareholder Returns,High Quality,-369662.92,10.0
119092,Fund 119092,202202,92703.88,-463519.4,-231759.7,+,-,-,Shareholder Returns,High Quality,-370815.52,10.0
119092,Fund 119092,202203,93095.96,-465479.81,-232739.9,+,-,-,Shareholder Returns,High Quality,-372383.85,10.0
119092,Fund 119092,202204,93372.74,-466863.68,-233431.84,+,-,-,Shareholder Returns,High Quality,-373490.94,10.0
119092,Fund 119092,202205,93447.11,-467235.55,-233617.78,+,-,-,Shareholder Returns,High Quality,-373788.44,10.0
119092,Fund 119092,202206,93837.38,-469186.89,-234593.45,+,-,-,Shareholder Returns,High Quality,-375349.51,10.0
119092,Fund 119092,202207,94225.74,-471128.72,-235564.36,+,-,-,Shareholder Returns,High Quality,-376902.98,10.0
119092,Fund 119092,202208,94709.31,-473546.54,-236773.27,+,-,-,Shareholder Returns,High Quality,-378837.23,10.0
119092,Fund 119092,202209,95063.34,-475316.69,-237658.35,+,-,-,Shareholder Returns,High Quality,-380253.35,10.0
119092,Fund 119092,202210,95506.43,-477532.15,-238766.08,+,-,-,Shareholder Returns,High Quality,-382025.72,10.0
119092,Fund 119092,202211,96074.04,-480370.2,-240185.1,+,-,-,Shareholder Returns,High Quality,-384296.16,10.0
119092,Fund 119092,202212,96648.83,-483244.16,-241622.08,+,-,-,Shareholder Returns,High Quality,-386595.33,10.0
119092,Fund 119092,202301,97192.16,-485960.8,-242980.4,+,-,-,Shareholder Returns,High Quality,-388768.64,10.0
119092,Fund 119092,202302,97660.89,-488304.47,-244152.24,+,-,-,Shareholder Returns,High Quality,-390643.58,10.0
119092,Fund 119092,202303,98434.31,-492171.55,-246085.78,+,-,-,Shareholder Returns,High Quality,-393737.24,10.0
119092,Fund 119092,202304,99071.6,-495358.02,-247679.01,+,-,-,Shareholder Returns,High Quality,-396286.42,10.0
119092,Fund 119092,202305,99745.66,-498728.29,-249364.15,+,-,-,Shareholder Returns,High Quality,-398982.63,10.0
119092,Fund 119092,202306,100339.84,-501699.21,-250849.61,+,-,-,Shareholder Returns,High Quality,-401359.37,10.0
119092,Fund 119092,202307,100978.53,-504892.66,-252446.33,+,-,-,Shareholder Returns,High Quality,-403914.13,10.0
119092,Fund 119092,202308,101535.3,-507676.48,-253838.24,+,-,-,Shareholder Returns,High Quality,-406141.18,10.0
119092,Fund 119092,202309,102111.0,-510555.01,-255277.51,+,-,-,Shareholder Returns,High Quality,-408444.01,10.0
119092,Fund 119092,202310,102685.75,-513428.75,-256714.38,+,-,-,Shareholder Returns,High Quality,-410743.0,10.0
119092,Fund 119092,202311,103279.26,-516396.29,-258198.15,+,-,-,Shareholder Returns,High Quality,-413117.03,10.0
119092,Fund 119092,202312,103871.53,-519357.66,-259678.83,+,-,-,Shareholder Returns,High Quality,-415486.13,10.0
119092,Fund 119092,202401,104533.92,-522669.58,-261334.79,+,-,-,Shareholder Returns,High Quality,-418135.66,10.0
119092,Fund 119092,202402,105205.02,-526025.1,-263012.55,+,-,-,Shareholder Returns,High Quality,-420820.08,10.0
119092,Fund 119092,202403,106000.74,-530003.71,-265001.85,+,-,-,Shareholder Returns,High Quality,-424002.97,10.0
119092,Fund 119092,202404,106650.75,-533253.76,-266626.88,+,-,-,Shareholder Returns,High Quality,-426603.01,10.0
119092,Fund 119092,202405,107316.19,-536580.97,-268290.49,+,-,-,Shareholder Returns,High Quality,-429264.78,10.0
119092,Fund 119092,202406,107917.26,-539586.31,-269793.15,+,-,-,Shareholder Returns,High Quality,-431669.05,10.0
119092,Fund 119092,202407,108673.87,-543369.33,-271684.66,+,-,-,Shareholder Returns,High Quality,-434695.46,10.0
119092,Fund 119092,202408,109288.94,-546444.71,-273222.36,+,-,-,Shareholder Returns,High Quality,-437155.77,10.0
119092,Fund 119092,202409,110014.03,-550070.13,-275035.07,+,-,-,Shareholder Returns,High Quality,-440056.1,10.0
119092,Fund 119092,202410,110700.98,-553504.9,-276752.45,+,-,-,Shareholder Returns,High Quality,-442803.92,10.0
119092,Fund 119092,202411,111329.75,-556648.74,-278324.37,+,-,-,Shareholder Returns,High Quality,-445318.99,10.0
119092,Fund 119092,202412,112011.54,-560057.71,-280028.86,+,-,-,Shareholder Returns,High Quality,-448046.17,10.0
119092,Fund 119092,202501,1960000.0,-9800000.0,-4900000.0,+,-,-,Shareholder Returns,High Quality,-7840000.0,10.0
119092,Fund 119092,202502,113326.08,-566630.39,-283315.2,+,-,-,Shareholder Returns,High Quality,-453304.31,10.0
119092,Fund 119092,202503,114336.48,-571682.4,-285841.2,+,-,-,Shareholder Returns,High Quality,-457345.92,10.0
119092,Fund 119092,202504,115343.5,-576717.52,-288358.76,+,-,-,Shareholder Returns,High Quality,-461374.02,10.0
119092,Fund 119092,202505,116132.34,-580661.69,-290330.85,+,-,-,Shareholder Returns,High Quality,-464529.35,10.0
119092,Fund 119092,202506,2040000.0,-10200000.0,-5100000.0,+,-,-,Shareholder Returns,High Quality,-8160000.0,10.0
119092,Fund 119092,202507,117550.22,-587751.09,-293875.55,+,-,-,Shareholder Returns,High Quality,-470200.87,10.0
119092,Fund 119092,202508,118059.75,-590298.76,-295149.38,+,-,-,Shareholder Returns,High Quality,-472239.01,10.0
119092,Fund 119092,202509,118670.75,-593353.73,-296676.86,+,-,-,Shareholder Returns,High Quality,-474682.98,10.0
119092,Fund 119092,202510,119278.85,-596394.25,-298197.12,+,-,-,Shareholder Returns,High Quality,-477115.4,10.0
119092,Fund 119092,202511,119850.75,-599253.75,-299626.88,+,-,-,Shareholder Returns,High Quality,-479403.0,10.0
119092,Fund 119092,202512,120470.91,-602354.54,-301177.27,+,-,-,Shareholder Returns,High Quality,-481883.63,10.0
119092,Fund 119092,202601,120875.68,-604378.38,-302189.19,+,-,-,Shareholder Returns,High Quality,-483502.7,10.0
119092,Fund 119092,202602,121598.39,-607991.95,-303995.98,+,-,-,Shareholder Returns,High Quality,-486393.56,10.0
119092,Fund 119092,202603,122050.26,-610251.31,-305125.66,+,-,-,Shareholder Returns,High Quality,-488201.05,10.0
119092,Fund 119092,202604,122803.23,-614016.14,-307008.07,+,-,-,Shareholder Returns,High Quality,-491212.91,10.0
119092,Fund 119092,202605,123022.28,-615111.39,-307555.7,+,-,-,Shareholder Returns,High Quality,-492089.11,10.0
119092,Fund 119092,202606,124017.02,-620085.11,-310042.55,+,-,-,Shareholder Returns,High Quality,-496068.09,10.0
119551,Fund 119551,201301,2059.56,-10297.78,-5148.89,+,-,-,Shareholder Returns,High Quality,-8238.22,10.0
119551,Fund 119551,201302,2065.08,-10325.4,-5162.7,+,-,-,Shareholder Returns,High Quality,-8260.32,10.0
119551,Fund 119551,201303,2065.27,-10326.33,-5163.17,+,-,-,Shareholder Returns,High Quality,-8261.06,10.0
119551,Fund 119551,201304,2061.31,-10306.55,-5153.28,+,-,-,Shareholder Returns,High Quality,-8245.24,10.0
119551,Fund 119551,201305,2062.59,-10312.96,-5156.48,+,-,-,Shareholder Returns,High Quality,-8250.37,10.0
119551,Fund 119551,201306,2068.14,-10340.72,-5170.36,+,-,-,Shareholder Returns,High Quality,-8272.58,10.0
119551,Fund 119551,201307,2058.11,-10290.55,-5145.28,+,-,-,Shareholder Returns,High Quality,-8232.44,10.0
119551,Fund 119551,201308,2064.28,-10321.4,-5160.7,+,-,-,Shareholder Returns,High Quality,-8257.12,10.0
119551,Fund 119551,201309,2075.19,-10375.95,-5187.98,+,-,-,Shareholder Returns,High Quality,-8300.76,10.0
119551,Fund 119551,201310,2067.72,-10338.58,-5169.29,+,-,-,Shareholder Returns,High Quality,-8270.86,10.0
119551,Fund 119551,201311,2066.87,-10334.36,-5167.18,+,-,-,Shareholder Returns,High Quality,-8267.49,10.0
119551,Fund 119551,201312,2067.88,-10339.41,-5169.7,+,-,-,Shareholder Returns,High Quality,-8271.53,10.0
119551,Fund 119551,201401,2068.86,-10344.29,-5172.15,+,-,-,Shareholder Returns,High Quality,-8275.43,10.0
119551,Fund 119551,201402,2075.29,-10376.46,-5188.23,+,-,-,Shareholder Returns,High Quality,-8301.17,10.0
119551,Fund 119551,201403,2094.81,-10474.03,-5237.02,+,-,-,Shareholder Returns,High Quality,-8379.22,10.0
119551,Fund 119551,201404,2113.92,-10569.58,-5284.79,+,-,-,Shareholder Returns,High Quality,-8455.66,10.0
119551,Fund 119551,201405,2143.81,-10719.05,-5359.53,+,-,-,Shareholder Returns,High Quality,-8575.24,10.0
119551,Fund 119551,201406,2162.42,-10812.11,-5406.06,+,-,-,Shareholder Returns,High Quality,-8649.69,10.0
119551,Fund 119551,201407,2176.17,-10880.84,-5440.42,+,-,-,Shareholder Returns,High Quality,-8704.67,10.0
119551,Fund 119551,201408,2187.87,-10939.34,-5469.67,+,-,-,Shareholder Returns,High Quality,-8751.47,10.0
119551,Fund 119551,201409,2212.17,-11060.84,-5530.42,+,-,-,Shareholder Returns,High Quality,-8848.67,10.0
119551,Fund 119551,201410,2250.98,-11254.9,-5627.45,+,-,-,Shareholder Returns,High Quality,-9003.92,10.0
119551,Fund 119551,201411,2277.68,-11388.38,-5694.19,+,-,-,Shareholder Returns,High Quality,-9110.7,10.0
119551,Fund 119551,201412,2300.51,-11502.56,-5751.28,+,-,-,Shareholder Returns,High Quality,-9202.05,10.0
119551,Fund 119551,201501,2331.84,-11659.22,-5829.61,+,-,-,Shareholder Returns,High Quality,-9327.38,10.0
119551,Fund 119551,201502,2343.75,-11718.73,-5859.36,+,-,-,Shareholder Returns,High Quality,-9374.98,10.0
119551,Fund 119551,201503,2361.08,-11805.38,-5902.69,+,-,-,Shareholder Returns,High Quality,-9444.3,10.0
119551,Fund 119551,201504,2372.77,-11863.87,-5931.94,+,-,-,Shareholder Returns,High Quality,-9491.1,10.0
119551,Fund 119551,201505,2388.92,-11944.59,-5972.3,+,-,-,Shareholder Returns,High Quality,-9555.67,10.0
119551,Fund 119551,201506,2389.26,-11946.28,-5973.14,+,-,-,Shareholder Returns,High Quality,-9557.02,10.0
119551,Fund 119551,201507,2417.16,-12085.8,-6042.9,+,-,-,Shareholder Returns,High Quality,-9668.64,10.0
119551,Fund 119551,201508,2434.51,-12172.55,-6086.28,+,-,-,Shareholder Returns,High Quality,-9738.04,10.0
119551,Fund 119551,201509,2469.78,-12348.89,-6174.44,+,-,-,Shareholder Returns,High Quality,-9879.11,10.0
119551,Fund 119551,201510,2483.14,-12415.71,-6207.86,+,-,-,Shareholder Returns,High Quality,-9932.57,10.0
119551,Fund 119551,201511,2488.84,-12444.19,-6222.1,+,-,-,Shareholder Returns,High Quality,-9955.35,10.0
119551,Fund 119551,201512,2504.04,-12520.2,-6260.1,+,-,-,Shareholder Returns,High Quality,-10016.16,10.0
119551,Fund 119551,201601,2519.26,-12596.32,-6298.16,+,-,-,Shareholder Returns,High Quality,-10077.06,10.0
119551,Fund 119551,201602,2524.41,-12622.03,-6311.01,+,-,-,Shareholder Returns,High Quality,-10097.62,10.0
119551,Fund 119551,201603,2571.58,-12857.89,-6428.95,+,-,-,Shareholder Returns,High Quality,-10286.31,10.0
119551,Fund 119551,201604,2598.24,-12991.19,-6495.6,+,-,-,Shareholder Returns,High Quality,-10392.95,10.0
119551,Fund 119551,201605,2615.1,-13075.49,-6537.74,+,-,-,Shareholder Returns,High Quality,-10460.39,10.0
119551,Fund 119551,201606,2637.29,-13186.46,-6593.23,+,-,-,Shareholder Returns,High Quality,-10549.17,10.0
119551,Fund 119551,201607,2694.65,-13473.25,-6736.62,+,-,-,Shareholder Returns,High Quality,-10778.6,10.0
119551,Fund 119551,201608,2727.03,-13635.15,-6817.58,+,-,-,Shareholder Returns,High Quality,-10908.12,10.0
119551,Fund 119551,201609,2757.33,-13786.65,-6893.33,+,-,-,Shareholder Returns,High Quality,-11029.32,10.0
119551,Fund 119551,201610,2778.0,-13890.02,-6945.01,+,-,-,Shareholder Returns,High Quality,-11112.02,10.0
119551,Fund 119551,201611,2850.83,-14254.17,-7127.08,+,-,-,Shareholder Returns,High Quality,-11403.34,10.0
119551,Fund 119551,201612,2821.31,-14106.53,-7053.27,+,-,-,Shareholder Returns,High Quality,-11285.22,10.0
119551,Fund 119551,201701,2853.03,-14265.13,-7132.56,+,-,-,Shareholder Returns,High Quality,-11412.1,10.0
119551,Fund 119551,201702,2817.57,-14087.85,-7043.93,+,-,-,Shareholder Returns,High Quality,-11270.28,10.0
119551,Fund 119551,201703,2846.73,-14233.65,-7116.83,+,-,-,Shareholder Returns,High Quality,-11386.92,10.0
119551,Fund 119551,201704,2854.18,-14270.91,-7135.46,+,-,-,Shareholder Returns,High Quality,-11416.73,10.0
119551,Fund 119551,201705,2885.05,-14425.26,-7212.63,+,-,-,Shareholder Returns,High Quality,-11540.21,10.0
119551,Fund 119551,201706,2916.79,-14583.94,-7291.97,+,-,-,Shareholder Returns,High Quality,-11667.15,10.0
119551,Fund 119551,201707,2943.96,-14719.81,-7359.91,+,-,-,Shareholder Returns,High Quality,-11775.85,10.0
119551,Fund 119551,201708,2963.62,-14818.1,-7409.05,+,-,-,Shareholder Returns,High Quality,-11854.48,10.0
119551,Fund 119551,201709,2969.82,-14849.1,-7424.55,+,-,-,Shareholder Returns,High Quality,-11879.28,10.0
119551,Fund 119551,201710,2983.32,-14916.6,-7458.3,+,-,-,Shareholder Returns,High Quality,-11933.28,10.0
119551,Fund 119551,201711,2989.83,-14949.13,-7474.56,+,-,-,Shareholder Returns,High Quality,-11959.3,10.0
119551,Fund 119551,201712,2989.09,-14945.45,-7472.73,+,-,-,Shareholder Returns,High Quality,-11956.36,10.0
119551,Fund 119551,201801,2994.71,-14973.54,-7486.77,+,-,-,Shareholder Returns,High Quality,-11978.83,10.0
119551,Fund 119551,201802,2812.82,-14064.12,-7032.06,+,-,-,Shareholder Returns,High Quality,-11251.3,10.0
119551,Fund 119551,201803,2848.78,-14243.92,-7121.96,+,-,-,Shareholder Returns,High Quality,-11395.14,10.0
119551,Fund 119551,201804,2841.57,-14207.84,-7103.92,+,-,-,Shareholder Returns,High Quality,-11366.27,10.0
119551,Fund 119551,201805,2848.4,-14242.0,-7121.0,+,-,-,Shareholder Returns,High Quality,-11393.6,10.0
119551,Fund 119551,201806,2864.86,-14324.28,-7162.14,+,-,-,Shareholder Returns,High Quality,-11459.42,10.0
119551,Fund 119551,201807,2890.95,-14454.73,-7227.37,+,-,-,Shareholder Returns,High Quality,-11563.78,10.0
119551,Fund 119551,201808,2903.14,-14515.7,-7257.85,+,-,-,Shareholder Returns,High Quality,-11612.56,10.0
119551,Fund 119551,201809,2912.69,-14563.47,-7281.74,+,-,-,Shareholder Returns,High Quality,-11650.78,10.0
119551,Fund 119551,201810,2934.68,-14673.39,-7336.69,+,-,-,Shareholder Returns,High Quality,-11738.71,10.0
119551,Fund 119551,201811,2967.16,-14835.79,-7417.9,+,-,-,Shareholder Returns,High Quality,-11868.63,10.0
119551,Fund 119551,201812,2998.41,-14992.06,-7496.03,+,-,-,Shareholder Returns,High Quality,-11993.65,10.0
119551,Fund 119551,201901,3014.1,-15070.49,-7535.25,+,-,-,Shareholder Returns,High Quality,-12056.39,10.0
119551,Fund 119551,201902,3027.14,-15135.7,-7567.85,+,-,-,Shareholder Returns,High Quality,-12108.56,10.0
119551,Fund 119551,201903,2856.29,-14281.43,-7140.72,+,-,-,Shareholder Returns,High Quality,-11425.14,10.0
119551,Fund 119551,201904,2858.92,-14294.62,-7147.31,+,-,-,Shareholder Returns,High Quality,-11435.7,10.0
119551,Fund 119551,201905,2910.08,-14550.41,-7275.21,+,-,-,Shareholder Returns,High Quality,-11640.33,10.0
119551,Fund 119551,201906,2927.59,-14637.97,-7318.99,+,-,-,Shareholder Returns,High Quality,-11710.38,10.0
119551,Fund 119551,201907,2981.02,-14905.12,-7452.56,+,-,-,Shareholder Returns,High Quality,-11924.1,10.0
119551,Fund 119551,201908,3002.15,-15010.76,-7505.38,+,-,-,Shareholder Returns,High Quality,-12008.61,10.0
119551,Fund 119551,201909,3009.08,-15045.39,-7522.69,+,-,-,Shareholder Returns,High Quality,-12036.31,10.0
119551,Fund 119551,201910,3046.65,-15233.24,-7616.62,+,-,-,Shareholder Returns,High Quality,-12186.59,10.0
119551,Fund 119551,201911,3070.76,-15353.81,-7676.9,+,-,-,Shareholder Returns,High Quality,-12283.05,10.0
119551,Fund 119551,201912,3074.11,-15370.54,-7685.27,+,-,-,Shareholder Returns,High Quality,-12296.43,10.0
119551,Fund 119551,202001,3098.78,-15493.92,-7746.96,+,-,-,Shareholder Returns,High Quality,-12395.14,10.0
119551,Fund 119551,202002,2950.84,-14754.2,-7377.1,+,-,-,Shareholder Returns,High Quality,-11803.36,10.0
119551,Fund 119551,202003,2963.42,-14817.09,-7408.55,+,-,-,Shareholder Returns,High Quality,-11853.67,10.0
119551,Fund 119551,202004,2973.11,-14865.56,-7432.78,+,-,-,Shareholder Returns,High Quality,-11892.45,10.0
119551,Fund 119551,202005,3036.92,-15184.58,-7592.29,+,-,-,Shareholder Returns,High Quality,-12147.66,10.0
119551,Fund 119551,202006,3086.81,-15434.07,-7717.04,+,-,-,Shareholder Returns,High Quality,-12347.26,10.0
119551,Fund 119551,202007,3125.82,-15629.08,-7814.54,+,-,-,Shareholder Returns,High Quality,-12503.26,10.0
119551,Fund 119551,202008,3115.94,-15579.72,-7789.86,+,-,-,Shareholder Returns,High Quality,-12463.78,10.0
119551,Fund 119551,202009,3128.97,-15644.83,-7822.41,+,-,-,Shareholder Returns,High Quality,-12515.86,10.0
119551,Fund 119551,202010,3176.73,-15883.67,-7941.84,+,-,-,Shareholder Returns,High Quality,-12706.94,10.0
119551,Fund 119551,202011,3205.56,-16027.78,-8013.89,+,-,-,Shareholder Returns,High Quality,-12822.22,10.0
119551,Fund 119551,202012,3216.14,-16080.71,-8040.35,+,-,-,Shareholder Returns,High Quality,-12864.57,10.0
119551,Fund 119551,202101,3211.95,-16059.77,-8029.89,+,-,-,Shareholder Returns,High Quality,-12847.82,10.0
119551,Fund 119551,202102,3029.67,-15148.36,-7574.18,+,-,-,Shareholder Returns,High Quality,-12118.69,10.0
119551,Fund 119551,202103,3054.91,-15274.57,-7637.29,+,-,-,Shareholder Returns,High Quality,-12219.66,10.0
119551,Fund 119551,202104,3079.02,-15395.1,-7697.55,+,-,-,Shareholder Returns,High Quality,-12316.08,10.0
119551,Fund 119551,202105,3097.18,-15485.91,-7742.96,+,-,-,Shareholder Returns,High Quality,-12388.73,10.0
119551,Fund 119551,202106,2838.04,-14190.21,-7095.1,+,-,-,Shareholder Returns,High Quality,-11352.17,10.0
119551,Fund 119551,202107,2856.78,-14283.9,-7141.95,+,-,-,Shareholder Returns,High Quality,-11427.12,10.0
119551,Fund 119551,202108,2875.97,-14379.84,-7189.92,+,-,-,Shareholder Returns,High Quality,-11503.87,10.0
119551,Fund 119551,202109,2625.05,-13125.26,-6562.63,+,-,-,Shareholder Returns,High Quality,-10500.21,10.0
119551,Fund 119551,202110,2627.37,-13136.87,-6568.43,+,-,-,Shareholder Returns,High Quality,-10509.5,10.0
119551,Fund 119551,202111,2639.34,-13196.68,-6598.34,+,-,-,Shareholder Returns,High Quality,-10557.34,10.0
119551,Fund 119551,202112,2418.85,-12094.24,-6047.12,+,-,-,Shareholder Returns,High Quality,-9675.39,10.0
119551,Fund 119551,202201,2424.53,-12122.64,-6061.32,+,-,-,Shareholder Returns,High Quality,-9698.11,10.0
119551,Fund 119551,202202,2434.7,-12173.48,-6086.74,+,-,-,Shareholder Returns,High Quality,-9738.78,10.0
119551,Fund 119551,202203,2261.56,-11307.82,-5653.91,+,-,-,Shareholder Returns,High Quality,-9046.26,10.0
119551,Fund 119551,202204,2261.91,-11309.56,-5654.78,+,-,-,Shareholder Returns,High Quality,-9047.65,10.0
119551,Fund 119551,202205,2253.6,-11268.01,-5634.01,+,-,-,Shareholder Returns,High Quality,-9014.41,10.0
119551,Fund 119551,202206,2106.4,-10531.99,-5266.0,+,-,-,Shareholder Returns,High Quality,-8425.59,10.0
119551,Fund 119551,202207,2120.13,-10600.66,-5300.33,+,-,-,Shareholder Returns,High Quality,-8480.53,10.0
119551,Fund 119551,202208,2134.08,-10670.38,-5335.19,+,-,-,Shareholder Returns,High Quality,-8536.3,10.0
119551,Fund 119551,202209,2135.9,-10679.48,-5339.74,+,-,-,Shareholder Returns,High Quality,-8543.58,10.0
119551,Fund 119551,202210,2145.46,-10727.29,-5363.65,+,-,-,Shareholder Returns,High Quality,-8581.83,10.0
119551,Fund 119551,202211,2160.67,-10803.34,-5401.67,+,-,-,Shareholder Returns,High Quality,-8642.67,10.0
119551,Fund 119551,202212,2170.45,-10852.25,-5426.12,+,-,-,Shareholder Returns,High Quality,-8681.8,10.0
119551,Fund 119551,202301,2181.36,-10906.78,-5453.39,+,-,-,Shareholder Returns,High Quality,-8725.42,10.0
119551,Fund 119551,202302,2188.88,-10944.42,-5472.21,+,-,-,Shareholder Returns,High Quality,-8755.54,10.0
119551,Fund 119551,202303,2207.77,-11038.87,-5519.44,+,-,-,Shareholder Returns,High Quality,-8831.1,10.0
119551,Fund 119551,202304,2227.63,-11138.14,-5569.07,+,-,-,Shareholder Returns,High Quality,-8910.51,10.0
119551,Fund 119551,202305,2244.66,-11223.28,-5611.64,+,-,-,Shareholder Returns,High Quality,-8978.62,10.0
119551,Fund 119551,202306,2253.27,-11266.35,-5633.18,+,-,-,Shareholder Returns,High Quality,-9013.08,10.0
119551,Fund 119551,202307,2265.91,-11329.55,-5664.78,+,-,-,Shareholder Returns,High Quality,-9063.64,10.0
119551,Fund 119551,202308,2278.01,-11390.05,-5695.03,+,-,-,Shareholder Returns,High Quality,-9112.04,10.0
119551,Fund 119551,202309,2287.49,-11437.46,-5718.73,+,-,-,Shareholder Returns,High Quality,-9149.97,10.0
119551,Fund 119551,202310,2295.06,-11475.32,-5737.66,+,-,-,Shareholder Returns,High Quality,-9180.26,10.0
119551,Fund 119551,202311,2310.24,-11551.18,-5775.59,+,-,-,Shareholder Returns,High Quality,-9240.94,10.0
119551,Fund 119551,202312,2164.81,-10824.04,-5412.02,+,-,-,Shareholder Returns,High Quality,-8659.23,10.0
119551,Fund 119551,202401,2179.0,-10895.01,-5447.51,+,-,-,Shareholder Returns,High Quality,-8716.01,10.0
119551,Fund 119551,202402,2195.42,-10977.11,-5488.56,+,-,-,Shareholder Returns,High Quality,-8781.69,10.0
119551,Fund 119551,202403,2055.26,-10276.32,-5138.16,+,-,-,Shareholder Returns,High Quality,-8221.06,10.0
119551,Fund 119551,202404,2061.03,-10305.14,-5152.57,+,-,-,Shareholder Returns,High Quality,-8244.11,10.0
119551,Fund 119551,202405,2079.09,-10395.47,-5197.74,+,-,-,Shareholder Returns,High Quality,-8316.38,10.0
119551,Fund 119551,202406,2092.27,-10461.36,-5230.68,+,-,-,Shareholder Returns,High Quality,-8369.09,10.0
119551,Fund 119551,202407,2110.22,-10551.09,-5275.55,+,-,-,Shareholder Returns,High Quality,-8440.87,10.0
119551,Fund 119551,202408,2125.34,-10626.68,-5313.34,+,-,-,Shareholder Returns,High Quality,-8501.34,10.0
119551,Fund 119551,202409,2144.5,-10722.5,-5361.25,+,-,-,Shareholder Returns,High Quality,-8578.0,10.0
